molecule_id,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings
hc_c42h24_0pent_372,aa()aaaaa,1,7,0,0,0,0.0,0,10
hc_c34h20_0pent_193,a()ala(),2,2,1,1,0,0.25,0,8
hc_c42h24_0pent_2129,alalaa()a,1,3,1,2,0,0.2857142857142857,1,10
hc_c30h18_0pent_6,aaa()a,1,4,0,0,0,0.0,0,7
hc_c42h24_0pent_5575,allaa(a)a,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_3163,aa()aa()la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5108,laallall,0,2,2,2,1,0.625,1,10
hc_c42h24_0pent_2487,lalaaa()a,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_1703,aaa(a)aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1021,laa(a)la(),2,3,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_1008,alaalal,0,2,1,3,0,0.42857142857142855,1,9
hc_c42h24_0pent_1553,aaa()aaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_265,aaaaa(a)a,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_5646,allaaala,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_1425,aaalaaaa,0,4,1,1,0,0.125,0,10
hc_c38h22_0pent_1595,alallla,0,1,3,1,1,0.5714285714285714,1,9
hc_c42h24_0pent_2296,alalaaaa,0,4,1,2,0,0.25,1,10
hc_c22h14_0pent_5,aal,0,2,1,1,0,0.3333333333333333,0,5
hc_c42h24_0pent_5736,llaaa()aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c30h18_0pent_15,aaaaa,0,5,0,0,0,0.0,0,7
hc_c42h24_0pent_802,aaaaaa()l,1,6,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_120,a()aala,1,3,1,1,0,0.2,0,8
hc_c42h24_0pent_167,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_4131,laaa(a)la,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_1639,alaalll,0,2,3,1,1,0.5714285714285714,0,9
hc_c42h24_0pent_2897,aalaaaal,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_6064,allaaala,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_6459,aa()aalll,1,4,3,1,0,0.42857142857142855,0,10
hc_c38h22_0pent_1190,a()a(l)a(),3,2,1,1,0,0.25,0,9
hc_c42h24_0pent_4845,aa()llaaa,1,3,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_989,la()a()la,2,2,1,2,0,0.4,0,9
hc_c42h24_0pent_5793,allaa()a(),2,3,2,1,0,0.3333333333333333,0,10
hc_c38h22_0pent_1503,lla()ala,1,2,2,1,1,0.5,0,9
hc_c42h24_0pent_460,aa()a(a)aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_5036,aallalal,0,2,2,1,1,0.5,2,10
hc_c42h24_0pent_4066,aaaalaa(),1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3679,alaa()la(),2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1284,aaa(a())la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5541,aa()llaaa,1,3,2,1,0,0.2857142857142857,0,10
hc_c34h20_0pent_335,lla()al,1,2,2,1,1,0.6,0,8
hc_c42h24_0pent_6276,llalalll,0,1,3,1,2,0.75,2,10
hc_c42h24_0pent_3651,laa(a)laa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2562,la()laaaa,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6512,lllaalll,0,2,3,2,0,0.75,0,10
hc_c42h24_0pent_2799,aa()alaa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2541,alala()al,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_3469,aa()a(a)la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2706,aaa()alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5375,la()allal,1,2,2,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_2493,lalaa()aa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_281,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c34h20_0pent_306,aa(a)la,1,3,1,1,0,0.2,0,8
hc_c38h22_0pent_926,aaaalaa,0,4,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_1049,la()a()laa,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_6445,laaa()lll,1,3,3,1,1,0.5714285714285714,0,10
hc_c30h18_0pent_119,a()lll,1,1,3,1,0,0.75,0,7
hc_c42h24_0pent_190,aaaaaa()a,1,7,0,0,0,0.0,0,10
hc_c38h22_0pent_1040,aa()aaal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_5112,aa()llall,1,2,2,2,0,0.5714285714285714,1,10
hc_c42h24_0pent_6539,aaaaalll,0,5,3,1,0,0.375,0,10
hc_c42h24_0pent_3055,la()a()ala,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_3412,aaala(a)a,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5791,aallaaaa,0,4,2,1,0,0.25,0,10
hc_c38h22_0pent_748,aaaalaa,0,4,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_2539,lala()ala,1,2,1,3,0,0.42857142857142855,1,10
hc_c38h22_0pent_1484,lallaal,0,2,2,1,1,0.5714285714285714,1,9
hc_c42h24_0pent_3985,laaaaa()l,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5768,aa()llaaa,1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2997,laa()a(l)a,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_4104,laaalaaa,0,3,1,2,0,0.25,0,10
hc_c38h22_0pent_1041,aa()aaal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_232,aaaaaa()a,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_4739,allaa(l)a,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_850,laa()a(l)a,2,3,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_1342,llalaaa,0,3,2,1,1,0.42857142857142855,1,9
hc_c42h24_0pent_5187,llalaaal,0,3,2,1,1,0.5,1,10
hc_c42h24_0pent_1640,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_4955,lla()aala,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_1374,aaala(a)a,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_349,aaaa()aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_2796,aaalaa()a,1,3,1,1,0,0.14285714285714285,0,10
hc_c26h16_0pent_24,aaal,0,3,1,1,0,0.25,0,6
hc_c42h24_0pent_5,aa(a)a(a)a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_2574,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_5062,allalaaa,0,3,2,1,1,0.375,1,10
hc_c42h24_0pent_2298,lalaaaal,0,4,1,3,0,0.375,1,10
hc_c42h24_0pent_1840,la(l)a()aa,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_3188,aa()aaa()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_4041,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_191,aaalaa,0,3,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_1191,aalaalaa,0,2,1,2,0,0.25,0,10
hc_c38h22_0pent_1243,aallaal,0,2,2,1,1,0.42857142857142855,0,9
hc_c38h22_0pent_600,lala()a(),2,2,1,2,0,0.4,1,9
hc_c38h22_0pent_522,la(l)laa,1,2,1,3,0,0.5,0,9
hc_c42h24_0pent_3653,la()a()laa,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1839,ala(l)aal,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_378,aaaaaaa(),1,7,0,0,0,0.0,0,10
hc_c34h20_0pent_46,aaaaaa,0,6,0,0,0,0.0,0,8
hc_c38h22_0pent_1505,allaala,0,2,2,1,1,0.42857142857142855,0,9
hc_c34h20_0pent_350,allall,0,1,2,2,0,0.6666666666666666,1,8
hc_c42h24_0pent_2170,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c38h22_0pent_1033,aaaaala,0,5,1,1,0,0.14285714285714285,0,9
hc_c38h22_0pent_1028,laaaala,0,4,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_2835,aaaa(a)al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_483,aaaa(a)aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_5328,lla(la)aa,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_4922,llaaa(a)a,1,5,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_1565,aallaaa,0,3,2,1,0,0.2857142857142857,0,9
hc_c38h22_0pent_667,la()laaa,1,3,1,2,0,0.3333333333333333,0,9
hc_c30h18_0pent_1,aaaa(),1,4,0,0,0,0.0,0,7
hc_c38h22_0pent_1486,a()llaal,1,2,2,1,1,0.5,0,9
hc_c42h24_0pent_6023,alla()aaa,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_1968,la()laaaa,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3512,aaa(a)laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4544,aa()a(l)aa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_3811,aalaalaa,0,2,1,2,0,0.25,0,10
hc_c42h24_0pent_5845,aallaa()l,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_4987,llalaaaa,0,4,2,1,1,0.375,1,10
hc_c42h24_0pent_974,a()a()aaal,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_6081,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c42h24_0pent_113,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_3629,aalaalal,0,2,1,3,0,0.375,1,10
hc_c42h24_0pent_5401,lalla(l)a,1,1,2,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_4309,a()aaa()al,2,5,1,1,0,0.16666666666666666,0,10
hc_c26h16_0pent_29,aala,0,2,1,1,0,0.25,0,6
hc_c38h22_0pent_1540,aalla()a,1,2,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_519,aaaaa()aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_4480,aaa()la()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5249,allalaal,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_1169,laa()laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4050,aaa(a)ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1265,llaaa()a,1,4,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_932,aaaala()a,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_365,aaa(l)aa,1,3,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6330,aaalalll,0,3,3,1,1,0.5,1,10
hc_c38h22_0pent_1447,allaaal,0,3,2,1,1,0.42857142857142855,0,9
hc_c38h22_0pent_3,aa()a(a)a,2,5,0,0,0,0.0,0,9
hc_c42h24_0pent_4682,lla(l)all,1,1,2,2,1,0.7142857142857143,0,10
hc_c42h24_0pent_509,aaaaa(a)a,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_3768,laa(a)laa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1038,laa(a())la,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_737,laaa()aal,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3280,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_33,aa(a)a()a,2,5,0,0,0,0.0,0,9
hc_c42h24_0pent_246,aa()aaaaa,1,7,0,0,0,0.0,0,10
hc_c38h22_0pent_802,la()aa()l,2,3,1,2,0,0.4,0,9
hc_c42h24_0pent_2165,lalaa()aa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_778,aaaa(a)al,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1152,aaa(a)la,1,4,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_1106,aaaa()al,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6269,aaaaalll,0,5,3,1,0,0.375,0,10
hc_c42h24_0pent_4810,alla()aaa,1,4,2,1,0,0.2857142857142857,0,10
hc_c26h16_0pent_27,aa()l,1,2,1,1,0,0.3333333333333333,0,6
hc_c42h24_0pent_5477,aalla()la,1,2,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_383,aaaala(),1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_4249,aaalaaal,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_5137,aaallala,0,3,2,1,1,0.375,1,10
hc_c42h24_0pent_5239,llalaaaa,0,4,2,1,1,0.375,1,10
hc_c42h24_0pent_5298,lla(a())la,2,2,2,1,1,0.5,0,10
hc_c42h24_0pent_1137,laalaaaa,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_2060,a()alalal,1,2,1,3,0,0.42857142857142855,2,10
hc_c42h24_0pent_1475,aa()a()aal,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_6379,alalllaa,0,2,3,1,1,0.5,1,10
hc_c42h24_0pent_1382,aaala()a(),2,3,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_250,la()aa()l,2,3,1,2,0,0.4,0,9
hc_c38h22_0pent_457,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_329,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c38h22_0pent_1015,laalaal,0,2,1,3,0,0.42857142857142855,0,9
hc_c42h24_0pent_951,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_3544,laa(l)aa(),2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_4761,alla(a)al,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2604,aaa()laa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_6464,aa()a()lll,2,3,3,1,0,0.5,0,10
hc_c38h22_0pent_1387,aa()llal,1,2,2,1,1,0.5,1,9
hc_c34h20_0pent_83,aaaaal,0,5,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_4604,llaa(a)al,1,4,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_80,a()aaaaa,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_2623,aaaalaa(),1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3803,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_4627,aallaaaa,0,4,2,1,0,0.25,0,10
hc_c38h22_0pent_1056,aaaalaa,0,4,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_2762,aa()alaa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_6355,la()lllaa,1,2,3,1,1,0.5714285714285714,0,10
hc_c34h20_0pent_289,laa()al,1,3,1,2,0,0.4,0,8
hc_c42h24_0pent_6013,llaaaa()a,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_3411,aaala()aa,1,3,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1010,laa()lal,1,2,1,3,0,0.5,1,9
hc_c42h24_0pent_671,aa(a)aa()a,2,6,0,0,0,0.0,0,10
hc_c38h22_0pent_703,aala(a)a,1,3,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6364,laa(l)lll,1,2,3,1,1,0.7142857142857143,0,10
hc_c42h24_0pent_3447,aa(a)aala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2084,a()lalala,1,1,1,3,0,0.42857142857142855,2,10
hc_c38h22_0pent_1146,aaa(a)la,1,4,1,1,0,0.16666666666666666,0,9
hc_c34h20_0pent_130,a()aaal,1,4,1,1,0,0.2,0,8
hc_c42h24_0pent_587,aaa()a()aa,2,6,0,0,0,0.0,0,10
hc_c38h22_0pent_1610,lallla(),1,1,3,1,1,0.6666666666666666,1,9
hc_c42h24_0pent_4162,ala()aa()l,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_630,aaaa(a)aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_3299,alaaaaal,0,5,1,2,0,0.25,0,10
hc_c38h22_0pent_289,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_3983,aa()aaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4212,aalaa()al,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1866,ala(la)al,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3880,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_4211,aalaaala,0,3,1,2,0,0.25,0,10
hc_c38h22_0pent_1102,a()aaaal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1701,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_6122,alla()a()a,2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_3771,aa(l)a()la,2,2,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_967,laalaal,0,2,1,3,0,0.42857142857142855,0,9
hc_c42h24_0pent_6500,lalaalll,0,2,3,1,1,0.625,1,10
hc_c42h24_0pent_3366,aaa(a)a()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_4511,aaaa()a()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5197,allalaaa,0,3,2,1,1,0.375,1,10
hc_c42h24_0pent_5459,aaalla()l,1,3,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_1004,alaalaa,0,2,1,2,0,0.2857142857142857,0,9
hc_c34h20_0pent_309,aaa()la,1,3,1,1,0,0.2,0,8
hc_c42h24_0pent_5333,lla(l)a()a,2,2,2,1,1,0.5,0,10
hc_c42h24_0pent_5884,llaa(l)al,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_996,a()aaaala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3734,ala(a)ala,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3643,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_5706,llaaaa()a,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2175,alalaaaa,0,4,1,2,0,0.25,1,10
hc_c42h24_0pent_2006,la()laala,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_2329,a()lalaaa,1,3,1,2,0,0.2857142857142857,1,10
hc_c34h20_0pent_338,lla()aa,1,3,2,1,0,0.4,0,8
hc_c42h24_0pent_2057,aalalala,0,2,1,3,0,0.375,2,10
hc_c34h20_0pent_437,aallla,0,2,3,1,0,0.5,0,8
hc_c42h24_0pent_4657,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c38h22_0pent_1088,aalaaal,0,3,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_1305,aaaaaa()l,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1530,aa()aaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6060,llaaalal,0,3,2,1,1,0.5,1,10
hc_c42h24_0pent_1877,ala(l)ala,1,1,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_4648,lla()aaal,1,4,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_1368,aa()aala(),2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_61,aaa(a())aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_129,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_342,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c34h20_0pent_113,a()aa()l,2,3,1,1,0,0.25,0,8
hc_c42h24_0pent_91,aa()a(a)aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_5765,a()llaaa(),2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_3604,laalala(),1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_5353,lla(l)aaa,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_3491,aa()a()ala,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_552,aaa(a())aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_6492,laa()llla,1,2,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_5133,alallall,0,1,2,2,1,0.625,2,10
hc_c38h22_0pent_306,alaa(l)a,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_3588,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_4154,laa(a)a()l,2,4,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_3922,la()aaala,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_849,laaaaal,0,5,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_6223,alaa()lll,1,2,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_744,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_2217,lala()aaa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_4251,aalaaa()l,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3735,aala()ala,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4115,laa()alaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c34h20_0pent_405,alla()a,1,2,2,1,0,0.4,0,8
hc_c42h24_0pent_5067,allalaal,0,2,2,1,1,0.5,1,10
hc_c38h22_0pent_825,aaaa(l)a,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6348,ala()llla,1,1,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_546,aaaa()aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_1899,aaa(l)laa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1115,la()a(l)aa,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_558,aa()aaa()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_1044,alaa(a)la,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6385,alallla(),1,1,3,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_2718,aaa(a)ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4273,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3621,a()laalal,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_1811,aa(a)la()l,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_4990,llalaala,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_5322,lla(la)al,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_3470,aa()a()laa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_3936,laaa()a()l,2,4,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1141,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_6111,aaalla()a,1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2225,la()laaal,1,3,1,3,0,0.42857142857142855,0,10
hc_c38h22_0pent_770,a()a(a)al,2,4,1,1,0,0.2,0,9
hc_c42h24_0pent_6660,lllla()a(),2,2,4,1,0,0.6666666666666666,0,10
hc_c42h24_0pent_497,aaa(a)a()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_5584,aallaaa(),1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_227,aaaaa()aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_2588,aaaa()laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2919,laaa()ala,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1781,a()la(a)la,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_593,aa(a)aaaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_765,laaaalaa,0,4,1,2,0,0.25,0,10
hc_c34h20_0pent_128,aaaaal,0,5,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_3592,laalaaaa,0,4,1,2,0,0.25,0,10
hc_c38h22_0pent_1577,laallla,0,2,3,1,1,0.5714285714285714,0,9
hc_c42h24_0pent_4269,laaaaaal,0,6,1,2,0,0.25,0,10
hc_c42h24_0pent_3317,aaaa()aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4758,alla(a)al,1,3,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_652,a()lalal,1,1,1,3,0,0.5,2,9
hc_c38h22_0pent_701,aaaala(),1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1681,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_331,llaala,0,2,2,1,1,0.5,0,8
hc_c42h24_0pent_4029,aaaa()la(),2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5188,llalaaaa,0,4,2,1,1,0.375,1,10
hc_c38h22_0pent_1046,aaaalaa,0,4,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_6061,llaaalaa,0,3,2,1,1,0.375,0,10
hc_c38h22_0pent_1269,llaaaa(),1,4,2,1,0,0.3333333333333333,0,9
hc_c34h20_0pent_159,alalal,0,1,1,3,0,0.5,2,8
hc_c42h24_0pent_6028,aallaaaa,0,4,2,1,0,0.25,0,10
hc_c42h24_0pent_2238,aalala()a,1,2,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_5366,lla(l)ala,1,1,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_1541,aaaa()aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3257,laaa()a()l,2,4,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_147,aaaa(a)a,1,6,0,0,0,0.0,0,9
hc_c38h22_0pent_104,aaaaaa(),1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_1738,aaa()aaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_618,lalaaal,0,3,1,3,0,0.42857142857142855,1,9
hc_c42h24_0pent_1650,aaa()alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_370,aa()a()aaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_1029,alaa(a)la,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_44,aa()a()a()a,3,5,0,0,0,0.0,0,10
hc_c42h24_0pent_6088,lla()aaal,1,4,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_1636,laallla,0,2,3,1,1,0.5714285714285714,0,9
hc_c42h24_0pent_3925,laa()aala,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6166,lla(a())aa,2,4,2,1,0,0.3333333333333333,0,10
