molecule_id,smiles,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings,HOMO_eV,LUMO_eV,GAP_eV,Dipmom_Debye,Etot_eV,Etot_pos_eV,Etot_neg_eV,aEA_eV,aIP_eV
hc_c42h24_0pent_3198,c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccc6cc7c(ccc8ccccc87)cc6c5ccc43)cc2c1,laaaaala,0,5,1,2,0,0.25,0,10,-5.382,-1.938,3.444,0.058,-43888.609,-43882.263,-43889.614,-1.005,6.346
hc_c42h24_0pent_2529,c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4ccc5cc6c(ccc7ccccc76)cc5c4c2cc31,la()laala,1,2,1,3,0,0.4285714285714285,0,10,-5.355,-2.027,3.329,0.174,-43888.341,-43881.953,-43889.342,-1.001,6.387
hc_c42h24_0pent_562,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2c3ccccc3c3c4ccccc4c4ccccc4c3c12,a()a()aaaa,2,6,0,0,0,0.0,0,10,-5.407,-1.764,3.642,0.115,-43887.899,-43881.501,-43888.688,-0.789,6.397
hc_c30h18_0pent_113,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccccc2ccc41,lla()a,1,2,2,1,0,0.5,0,7,-5.122,-2.201,2.921,0.035,-31362.255,-31355.972,-31363.319,-1.064,6.283
hc_c42h24_0pent_3227,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1ccc1c3ccc4ccccc4c3c3ccccc3c12,aa()aaa()l,2,5,1,1,0,0.1666666666666666,0,10,-5.345,-1.906,3.439,0.091,-43887.777,-43881.436,-43888.718,-0.941,6.342
hc_c38h22_0pent_20,c1ccc2c(c1)ccc1ccc3c4ccc5ccc6ccc7ccccc7c6c5c4c4ccccc4c3c12,aaaa()aa,1,6,0,0,0,0.0,0,9,-5.473,-1.772,3.7,0.084,-39711.887,-39705.347,-39712.61,-0.723,6.54
hc_c42h24_0pent_2705,c1ccc2c(c1)ccc1ccc3cc4c(ccc5c6ccccc6c6c7ccccc7c7ccccc7c6c45)cc3c12,a()a()alaa,2,3,1,1,0,0.1666666666666666,0,10,-5.23,-1.994,3.236,0.142,-43887.514,-43881.265,-43888.498,-0.984,6.249
hc_c42h24_0pent_6130,c1ccc2c(c1)ccc1ccc3cc4cc5c(cc4cc3c12)c1ccccc1c1ccc2ccc3ccccc3c2c15,aalla()aa,1,3,2,1,0,0.2857142857142857,0,10,-5.073,-2.196,2.878,0.128,-43887.687,-43881.568,-43888.871,-1.184,6.119
hc_c42h24_0pent_1273,c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccccc2c1c1ccc2c(ccc4ccc5ccccc5c42)c31,aaaa(a)la,1,5,1,1,0,0.1428571428571428,0,10,-5.324,-1.95,3.374,0.209,-43887.686,-43881.366,-43888.676,-0.99,6.319
hc_c42h24_0pent_1846,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c3ccc2ccc3c4ccc5ccccc5c4ccc3c21,la(l)aaaa,1,4,1,2,0,0.2857142857142857,0,10,-5.356,-1.885,3.472,0.111,-43888.02,-43881.65,-43888.942,-0.922,6.37
hc_c42h24_0pent_470,c1ccc2c(c1)ccc1ccc3c(ccc4c3c3ccccc3c3c5c6ccccc6ccc5c5ccccc5c43)c12,aa()a()aaa,2,6,0,0,0,0.0,0,10,-5.397,-1.884,3.513,0.387,-43886.751,-43880.369,-43887.691,-0.94,6.382
hc_c38h22_0pent_1394,c1ccc2cc3c(ccc4cc5cc6ccc7c(ccc8ccc9ccccc9c87)c6cc5cc43)cc2c1,aaallal,0,3,2,1,1,0.4285714285714285,1,9,-5.181,-2.16,3.021,0.245,-39712.899,-39706.67,-39714.038,-1.14,6.228
hc_c38h22_0pent_1213,c1ccc2cc3cc4c(ccc5ccc6ccc7c8ccccc8c8ccccc8c7c6c54)cc3cc2c1,llaaaa(),1,4,2,1,0,0.3333333333333333,0,9,-4.957,-2.227,2.73,0.148,-39712.289,-39706.159,-39713.429,-1.14,6.13
hc_c42h24_0pent_2585,c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6c5ccc5ccc7ccc8ccccc8c7c56)c4cc3ccc21,aaaaalaa,0,5,1,1,0,0.125,0,10,-5.311,-1.94,3.371,0.192,-43888.14,-43881.797,-43889.092,-0.952,6.343
hc_c42h24_0pent_5927,c1ccc2c(c1)ccc1cc3c(ccc4c5cc6cc7c8ccccc8c8ccccc8c7cc6cc5ccc34)cc12,a()llaala,1,2,2,1,1,0.4285714285714285,0,10,-5.128,-2.234,2.894,0.111,-43888.506,-43882.37,-43889.761,-1.255,6.136
hc_c42h24_0pent_141,c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3ccc4c(ccc5c6ccccc6c6ccccc6c54)c3c12,a()aaaaaa,1,7,0,0,0,0.0,0,10,-5.508,-1.791,3.717,0.024,-43887.798,-43881.271,-43888.604,-0.807,6.527
hc_c42h24_0pent_3421,c1ccc2c(c1)ccc1c2ccc2c3cc4c(cc3ccc21)c1ccccc1c1c4ccc2ccc3ccccc3c21,aaala()aa,1,3,1,1,0,0.1428571428571428,0,10,-5.406,-1.85,3.556,0.109,-43888.143,-43881.741,-43889.02,-0.877,6.401
hc_c42h24_0pent_2528,c1ccc2cc3c(ccc4c5ccccc5c5cc6c7ccccc7c7cc8ccccc8cc7c6cc5c34)cc2c1,la()la()al,2,2,1,3,0,0.5,0,10,-5.244,-2.064,3.18,0.137,-43888.185,-43881.904,-43889.216,-1.031,6.281
hc_c42h24_0pent_5253,c1ccc2cc3cc4c(ccc5cc6c(ccc7ccc8cc9cc%10ccccc%10cc9cc8c76)cc54)cc3cc2c1,llalaall,0,2,2,2,1,0.625,1,10,-5.009,-2.35,2.659,0.164,-43887.811,-43881.815,-43889.203,-1.392,5.996
hc_c42h24_0pent_4282,c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6ccc7c8ccc9ccccc9c8ccc7c6c54)c3cc12,aaaaaala,0,6,1,1,0,0.125,0,10,-5.419,-1.865,3.554,0.132,-43888.171,-43881.726,-43889.056,-0.885,6.445
hc_c42h24_0pent_2038,c1ccc2c(c1)ccc1cc3ccc4cc5c(ccc6ccc7c8ccc9ccccc9c8ccc7c65)cc4c3cc12,alalaaaa,0,4,1,2,0,0.25,1,10,-5.416,-1.896,3.52,0.077,-43888.437,-43882.013,-43889.357,-0.92,6.423
hc_c42h24_0pent_274,c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3c3c4ccc5ccc6ccccc6c5c4ccc3c12,aaaa(a)aa,1,7,0,0,0,0.0,0,10,-5.392,-1.856,3.536,0.173,-43887.472,-43881.084,-43888.376,-0.903,6.388
hc_c42h24_0pent_2077,c1ccc2c(c1)ccc1cc3c(ccc4cc5c(cc43)c3ccccc3c3cc4ccc6ccccc6c4cc35)cc12,alala()la,1,1,1,3,0,0.4285714285714285,1,10,-5.457,-1.851,3.606,0.1,-43888.731,-43882.28,-43889.63,-0.898,6.451
hc_c42h24_0pent_5405,c1ccc2c(c1)ccc1cc3ccc4cc5cc6c(ccc7c6ccc6ccc8ccccc8c67)cc5cc4c3cc12,aaallala,0,3,2,1,1,0.375,1,10,-5.156,-2.2,2.956,0.196,-43888.257,-43882.083,-43889.465,-1.208,6.174
hc_c42h24_0pent_1487,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccc5ccc6c7ccccc7ccc6c5c4ccc2c13,aaaaaa()l,1,6,1,1,0,0.1428571428571428,0,10,-5.354,-1.888,3.466,0.059,-43887.997,-43881.639,-43888.908,-0.91,6.358
hc_c42h24_0pent_819,c1ccc2cc3c(ccc4c5ccccc5c5ccc6cc7c(ccc8c9ccccc9ccc78)cc6c5c34)cc2c1,aalaa()al,1,3,1,2,0,0.2857142857142857,0,10,-5.209,-1.989,3.221,0.063,-43887.907,-43881.703,-43888.915,-1.008,6.204
hc_c42h24_0pent_2680,c1ccc2c(c1)ccc1c3cc4c(ccc5c6ccccc6c6ccc7ccccc7c6c45)cc3c3ccccc3c21,aa()ala()a,2,3,1,1,0,0.1666666666666666,0,10,-5.306,-1.903,3.403,0.396,-43887.698,-43881.377,-43888.596,-0.898,6.321
hc_c30h18_0pent_64,c1ccc2cc3c(ccc4c5ccccc5c5c6ccccc6ccc5c34)cc2c1,aa()al,1,3,1,1,0,0.25,0,7,-5.277,-1.965,3.312,0.097,-31362.083,-31355.646,-31362.918,-0.834,6.437
hc_c42h24_0pent_4605,c1ccc2cc3cc4c(ccc5c6c7ccccc7ccc6c6ccc7cc8ccccc8cc7c6c45)cc3cc2c1,llaa(a)al,1,4,2,1,1,0.4285714285714285,0,10,-4.948,-2.288,2.661,0.269,-43887.326,-43881.298,-43888.581,-1.254,6.028
hc_c42h24_0pent_6140,c1ccc2c(c1)ccc1c3cc4cc5c6ccccc6c6c7ccccc7ccc6c5cc4cc3c3ccccc3c21,aa()lla()a,2,2,2,1,0,0.3333333333333333,0,10,-5.202,-2.138,3.064,0.1,-43887.906,-43881.705,-43889.072,-1.166,6.202
hc_c42h24_0pent_4153,c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccccc7cc6c6c7ccccc7ccc6c5c34)cc2c1,laa()a(l)a,2,3,1,2,0,0.3333333333333333,0,10,-5.173,-2.049,3.124,0.221,-43887.204,-43881.018,-43888.273,-1.069,6.186
hc_c42h24_0pent_1636,c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5c6ccc7ccccc7c6c6ccccc6c5c34)cc12,aa()a()ala,2,4,1,1,0,0.1666666666666666,0,10,-5.292,-1.932,3.36,0.127,-43887.389,-43881.102,-43888.347,-0.958,6.288
hc_c42h24_0pent_4633,c1ccc2c(c1)ccc1c3cc4cc5c(ccc6ccc7ccc8c9ccccc9ccc8c7c65)cc4cc3ccc21,aallaaaa,0,4,2,1,0,0.25,0,10,-5.022,-2.257,2.765,0.166,-43887.948,-43881.87,-43889.183,-1.236,6.077
hc_c38h22_0pent_228,c1ccc2c(c1)ccc1ccc3ccc4ccc5ccc6ccc7ccc8ccccc8c7c6c5c4c3c12,aaaaaaa,0,7,0,0,0,0.0,0,9,-5.393,-1.788,3.605,0.118,-39711.697,-39705.167,-39712.36,-0.664,6.53
hc_c42h24_0pent_1055,c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5cc6ccc7ccc8ccccc8c7c6cc5c34)cc2c1,laa(a)laa,1,3,1,2,0,0.2857142857142857,0,10,-5.112,-2.151,2.961,0.26,-43887.561,-43881.425,-43888.714,-1.153,6.136
hc_c34h20_0pent_410,c1ccc2cc3cc4c(cc3cc2c1)c1c2ccccc2ccc1c1ccc2ccccc2c14,lla(a)a,1,3,2,1,0,0.4,0,8,-5.026,-2.237,2.789,0.16,-35537.299,-35531.16,-35538.454,-1.156,6.138
hc_c42h24_0pent_3108,c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4c5ccccc5c5ccccc5c4c2c2ccccc2c31,a()aa()a()l,3,4,1,1,0,0.2,0,10,-5.241,-1.92,3.321,0.089,-43887.366,-43881.12,-43888.309,-0.943,6.246
hc_c42h24_0pent_2076,c1ccc2cc3c(cc2c1)c1ccccc1c1cc2c(ccc4cc5c(ccc6ccc7ccccc7c65)cc42)cc31,aalala()l,1,2,1,3,0,0.4285714285714285,1,10,-5.359,-1.974,3.385,0.125,-43888.35,-43882.003,-43889.364,-1.014,6.347
hc_c42h24_0pent_3819,c1ccc2cc3c(ccc4cc5ccc6c7cc8ccc9ccc%10ccccc%10c9c8cc7ccc6c5cc43)cc2c1,aalaalal,0,2,1,3,0,0.375,1,10,-5.261,-2.059,3.202,0.151,-43888.288,-43882.033,-43889.379,-1.091,6.255
hc_c42h24_0pent_2021,c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6ccc7c8ccccc8c8ccccc8c7c65)cc43)cc12,alalaaa(),1,3,1,2,0,0.2857142857142857,1,10,-5.376,-1.845,3.531,0.136,-43888.153,-43881.771,-43889.021,-0.868,6.383
hc_c42h24_0pent_5571,c1ccc2c(c1)ccc1ccc3cc4cc5ccc6c7ccccc7c7ccc8ccccc8c7c6c5cc4cc3c12,aallaa()a,1,3,2,1,0,0.2857142857142857,0,10,-4.968,-2.278,2.691,0.212,-43887.571,-43881.549,-43888.828,-1.257,6.022
hc_c38h22_0pent_1311,c1ccc2c(c1)ccc1cc3cc4c(ccc5cc6cc7ccc8ccccc8c7cc6cc54)cc3cc12,allalla,0,1,2,2,0,0.5714285714285714,1,9,-5.232,-2.111,3.12,0.156,-39713.16,-39706.93,-39714.292,-1.132,6.23
hc_c42h24_0pent_3232,c1ccc2c(c1)ccc1cc3c(ccc4c5ccc6c7ccc8ccccc8c7ccc6c5c5ccccc5c34)cc12,aaaa()ala,1,5,1,1,0,0.1428571428571428,0,10,-5.355,-1.951,3.404,0.11,-43888.141,-43881.767,-43889.115,-0.974,6.374
hc_c42h24_0pent_853,c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5c6ccccc6c6cc7ccccc7cc6c5c34)cc2c1,laa(a)a()l,2,4,1,2,0,0.3333333333333333,0,10,-5.226,-2.007,3.219,0.151,-43887.297,-43881.077,-43888.303,-1.005,6.22
hc_c38h22_0pent_1235,c1ccc2cc3cc4c(ccc5c6ccccc6c6cc7c(ccc8ccccc87)cc6c45)cc3cc2c1,llaa()la,1,2,2,1,1,0.5,0,9,-4.97,-2.349,2.621,0.077,-39712.754,-39706.705,-39714.045,-1.291,6.049
hc_c42h24_0pent_344,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3c4ccccc4c4c5ccccc5ccc4c3c21,aaaaaa()a,1,7,0,0,0,0.0,0,10,-5.447,-1.818,3.63,0.051,-43887.809,-43881.351,-43888.653,-0.845,6.458
hc_c42h24_0pent_3591,c1ccc2cc3c(ccc4c5cc6ccc7ccc8c9ccccc9c9ccccc9c8c7c6cc5ccc34)cc2c1,laalaaa(),1,3,1,2,0,0.2857142857142857,0,10,-5.185,-2.08,3.106,0.162,-43887.985,-43881.752,-43889.062,-1.078,6.233
hc_c38h22_0pent_1623,c1ccc2c(c1)ccc1c3cc4cc5cc6c(ccc7c8ccccc8ccc67)cc5cc4cc3ccc21,aalllaa,0,2,3,1,0,0.4285714285714285,0,9,-4.839,-2.54,2.3,0.121,-39712.955,-39707.074,-39714.475,-1.519,5.882
hc_c42h24_0pent_1740,c1ccc2cc3c(ccc4ccc5ccc6c(ccc7c8ccccc8c8cc9ccccc9cc8c76)c5c43)cc2c1,laaaaa()l,1,5,1,2,0,0.2857142857142857,0,10,-5.321,-1.979,3.343,0.122,-43887.579,-43881.234,-43888.564,-0.985,6.345
hc_c42h24_0pent_491,c1ccc2c(c1)ccc1c2c2ccccc2c2c1c1ccccc1c1c3ccccc3c3c4ccccc4ccc3c12,aa()a()a()a,3,5,0,0,0,0.0,0,10,-5.443,-1.871,3.572,0.111,-43886.303,-43879.844,-43887.2,-0.897,6.459
hc_c42h24_0pent_6246,c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c(ccc8ccc9ccccc9c87)c6c5cc4cc3cc12,aaaallla,0,4,3,1,0,0.375,0,10,-4.875,-2.486,2.389,0.183,-43887.651,-43881.749,-43889.135,-1.484,5.901
hc_c42h24_0pent_1917,c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccccc42)cc1c1ccc2c4ccc5ccccc5c4ccc2c13,aaaa(l)la,1,4,1,2,0,0.2857142857142857,0,10,-5.376,-1.886,3.49,0.092,-43888.344,-43881.967,-43889.264,-0.92,6.377
hc_c38h22_0pent_1402,c1ccc2cc3c(ccc4cc5cc6c7ccccc7c7cc8ccccc8cc7c6cc5cc43)cc2c1,lalla()l,1,1,2,1,1,0.6666666666666666,1,9,-5.334,-2.044,3.29,0.112,-39713.155,-39706.782,-39714.177,-1.022,6.373
hc_c42h24_0pent_2393,c1ccc2c(c1)ccc1c3cc4ccc5cc6ccc7c(ccc8c9ccccc9ccc87)c6cc5c4cc3ccc21,aalalaaa,0,3,1,2,0,0.25,1,10,-5.42,-1.86,3.56,0.193,-43888.687,-43882.268,-43889.59,-0.904,6.419
hc_c42h24_0pent_5010,c1ccc2cc3cc4c(ccc5cc6ccc7cc8cc9c(ccc%10ccccc%109)cc8cc7c6cc54)cc3cc2c1,allalall,0,1,2,2,1,0.625,2,10,-5.048,-2.327,2.722,0.184,-43888.283,-43882.262,-43889.66,-1.377,6.021
hc_c42h24_0pent_1952,c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccccc42)cc1c1cc2c4ccccc4c4ccccc4c2cc31,ala(l)la(),2,1,1,3,0,0.5,0,10,-5.53,-1.823,3.708,0.03,-43888.653,-43882.105,-43889.449,-0.797,6.548
hc_c42h24_0pent_3182,c1ccc2cc3c(ccc4c5ccc6c7ccccc7c7ccccc7c6c5c5ccc6ccccc6c5c34)cc2c1,a()aa(a)al,2,5,1,1,0,0.1666666666666666,0,10,-5.209,-2.017,3.192,0.17,-43887.296,-43881.057,-43888.318,-1.022,6.239
hc_c38h22_0pent_226,c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3c3ccc4c5ccccc5ccc4c3c12,aaa(a)aa,1,6,0,0,0,0.0,0,9,-5.503,-1.788,3.715,0.252,-39712.612,-39706.059,-39713.39,-0.778,6.552
hc_c42h24_0pent_2946,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4ccc4ccc5c6ccccc6c6ccccc6c5c43)cc12,a()aaaala,1,5,1,1,0,0.1428571428571428,0,10,-5.4,-1.849,3.551,0.138,-43888.148,-43881.71,-43889.017,-0.87,6.437
hc_c42h24_0pent_2304,c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8cc9ccc%10ccccc%10c9cc87)cc6ccc5c43)cc2c1,alalaaal,0,3,1,3,0,0.375,1,10,-5.347,-1.963,3.384,0.209,-43888.299,-43881.963,-43889.297,-0.998,6.336
hc_c42h24_0pent_1913,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c2ccc4c5ccc6ccccc6c5ccc4c2ccc31,la(l)aaaa,1,4,1,2,0,0.2857142857142857,0,10,-5.397,-1.86,3.537,0.053,-43888.268,-43881.88,-43889.173,-0.906,6.388
hc_c38h22_0pent_1126,c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccc4ccccc4c2c1c1ccc2ccccc2c31,aaa(a)la,1,4,1,1,0,0.1666666666666666,0,9,-5.355,-1.894,3.461,0.19,-39712.515,-39706.108,-39713.401,-0.886,6.407
hc_c38h22_0pent_813,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7c(ccc8ccccc87)cc6ccc54)c3cc12,alaaala,0,3,1,2,0,0.2857142857142857,0,9,-5.482,-1.869,3.614,0.209,-39713.401,-39706.889,-39714.287,-0.885,6.512
hc_c42h24_0pent_3882,c1ccc2cc3c(ccc4c3ccc3ccc5c(ccc6ccc7cc8ccc9ccccc9c8cc7c65)c34)cc2c1,alaaaaal,0,5,1,2,0,0.25,0,10,-5.344,-1.955,3.389,0.101,-43887.921,-43881.577,-43888.914,-0.993,6.344
hc_c42h24_0pent_2031,c1ccc2cc3c(ccc4cc5c(ccc6ccc7c8ccccc8c8ccc9ccccc9c8c7c65)cc43)cc2c1,lalaaa()a,1,4,1,2,0,0.2857142857142857,1,10,-5.331,-1.844,3.488,0.196,-43887.777,-43881.412,-43888.647,-0.87,6.365
hc_c42h24_0pent_3993,c1ccc2cc3c(ccc4c3ccc3ccc5c6ccc7ccc8ccccc8c7c6c6ccccc6c5c34)cc2c1,aaa()aaal,1,6,1,1,0,0.1428571428571428,0,10,-5.304,-1.947,3.356,0.23,-43887.29,-43880.948,-43888.251,-0.961,6.342
hc_c42h24_0pent_3455,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5ccc6ccccc6c5c5c6ccccc6ccc5c43)cc12,aa(a)aala,1,5,1,1,0,0.1428571428571428,0,10,-5.339,-1.941,3.398,0.052,-43887.702,-43881.377,-43888.689,-0.987,6.325
hc_c38h22_0pent_870,c1ccc2cc3c(ccc4c3c3ccccc3c3c5ccccc5c5ccc6ccccc6c5c43)cc2c1,aa()a()al,2,4,1,1,0,0.2,0,9,-5.23,-2.006,3.224,0.25,-39712.233,-39705.935,-39713.217,-0.984,6.298
hc_c42h24_0pent_4141,c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccc9c%10ccccc%10ccc9c87)cc6ccc5c43)cc2c1,laaalaaa,0,3,1,2,0,0.25,0,10,-5.338,-1.958,3.38,0.115,-43887.998,-43881.663,-43888.995,-0.997,6.335
hc_c42h24_0pent_676,c1ccc2c(c1)ccc1c3ccccc3c3c(ccc4c5ccccc5c5c(ccc6ccc7ccccc7c65)c43)c21,aaa()aa()a,2,6,0,0,0,0.0,0,10,-5.467,-1.798,3.669,0.15,-43887.284,-43880.809,-43888.1,-0.816,6.475
hc_c42h24_0pent_73,c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4ccccc4c4c5ccccc5ccc4c3c12,aa()a()a()a,3,5,0,0,0,0.0,0,10,-5.424,-1.841,3.582,0.12,-43886.653,-43880.214,-43887.521,-0.869,6.439
hc_c42h24_0pent_2648,c1ccc2c(c1)ccc1ccc3c4ccccc4c4c5cc6c7ccccc7c7ccccc7c6cc5ccc4c3c12,aaa()ala(),2,4,1,1,0,0.1666666666666666,0,10,-5.39,-1.9,3.49,0.374,-43887.838,-43881.429,-43888.771,-0.932,6.41
hc_c42h24_0pent_551,c1ccc2c(c1)ccc1c2ccc2c3ccc4c5ccccc5ccc4c3c3c4ccc5ccccc5c4ccc3c12,aaa(aa)aa,1,7,0,0,0,0.0,0,10,-5.474,-1.787,3.687,0.129,-43887.763,-43881.304,-43888.598,-0.835,6.46
hc_c42h24_0pent_5843,c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2cc4cc5ccc6ccccc6c5cc4cc2ccc31,allaa(a)l,1,3,2,1,1,0.4285714285714285,0,10,-4.999,-2.265,2.733,0.137,-43887.798,-43881.785,-43889.08,-1.282,6.013
hc_c42h24_0pent_2972,c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5c6ccc7ccccc7c6c6ccccc6c5c43)cc2c1,aa()aaaal,1,6,1,1,0,0.1428571428571428,0,10,-5.321,-1.938,3.383,0.192,-43887.568,-43881.205,-43888.506,-0.938,6.362
hc_c38h22_0pent_1403,c1ccc2cc3c(ccc4cc5cc6ccc7ccc8c9ccccc9ccc8c7c6cc5cc43)cc2c1,aaallal,0,3,2,1,1,0.4285714285714285,1,9,-5.189,-2.156,3.032,0.163,-39712.906,-39706.66,-39714.032,-1.126,6.246
hc_c42h24_0pent_5871,c1ccc2c(c1)ccc1cc3ccc4c5cc6cc7c(ccc8c9ccccc9ccc78)cc6cc5ccc4c3cc12,aallaala,0,2,2,1,1,0.375,0,10,-5.034,-2.325,2.709,0.071,-43888.442,-43882.407,-43889.791,-1.349,6.036
hc_c42h24_0pent_3136,c1ccc2c(c1)ccc1ccc3cc4c(ccc5c4ccc4c5ccc5c4ccc4ccc6ccccc6c45)cc3c12,aaaaalaa,0,5,1,1,0,0.125,0,10,-5.334,-1.968,3.366,0.108,-43888.126,-43881.773,-43889.107,-0.981,6.353
hc_c42h24_0pent_3877,c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5ccc6ccc7ccc8ccccc8c7c6c5c34)cc2c1,aaaaa()al,1,6,1,1,0,0.1428571428571428,0,10,-5.193,-1.928,3.265,0.34,-43887.07,-43880.821,-43888.033,-0.963,6.249
hc_c42h24_0pent_1494,c1ccc2cc3c(ccc4ccc5c6ccc7ccc8ccccc8c7c6c6ccc7ccccc7c6c5c43)cc2c1,aaa(a)aal,1,6,1,1,0,0.1428571428571428,0,10,-5.245,-1.965,3.28,0.211,-43887.024,-43880.705,-43888.01,-0.985,6.319
hc_c42h24_0pent_3444,c1ccc2c(c1)ccc1cc3c(ccc4c3c3ccccc3c3c5ccccc5c5ccc6ccccc6c5c43)cc12,aa()a()ala,2,4,1,1,0,0.1666666666666666,0,10,-5.306,-1.954,3.351,0.282,-43887.63,-43881.319,-43888.62,-0.99,6.311
hc_c38h22_0pent_7,c1ccc2c(c1)ccc1c2c2ccccc2c2ccc3ccc4ccc5ccc6ccccc6c5c4c3c21,aa()aaaa,1,6,0,0,0,0.0,0,9,-5.46,-1.781,3.679,0.255,-39711.943,-39705.431,-39712.705,-0.762,6.512
hc_c42h24_0pent_1886,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c2ccc4ccccc4c2c2c4ccccc4ccc2c31,la(l)a(a)a,2,3,1,2,0,0.3333333333333333,0,10,-5.275,-1.956,3.32,0.097,-43887.275,-43881.026,-43888.285,-1.01,6.249
hc_c42h24_0pent_211,c1ccc2c(c1)ccc1c2ccc2ccc3c(c4ccccc4c4ccc5ccc6ccc7ccccc7c6c5c43)c21,aaaa()aaa,1,7,0,0,0,0.0,0,10,-5.415,-1.849,3.567,0.358,-43887.345,-43880.934,-43888.227,-0.881,6.412
hc_c38h22_0pent_280,c1ccc2cc3c(ccc4ccc5ccc6c7ccc8ccc9ccccc9c8c7ccc6c5c43)cc2c1,aaaaaal,0,6,1,1,0,0.1428571428571428,0,9,-5.297,-1.926,3.37,0.083,-39712.462,-39706.05,-39713.315,-0.854,6.412
hc_c38h22_0pent_55,c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3ccc4c(ccc5ccc6ccccc6c54)c3c12,aaaaaaa,0,7,0,0,0,0.0,0,9,-5.548,-1.776,3.771,0.053,-39712.537,-39705.941,-39713.308,-0.77,6.597
hc_c42h24_0pent_4738,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2cc4cc5c(ccc6ccccc65)cc4cc2c13,allaa(l)a,1,2,2,1,1,0.4285714285714285,0,10,-4.993,-2.32,2.673,0.193,-43887.841,-43881.841,-43889.18,-1.339,6.0
hc_c42h24_0pent_4551,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3ccc4ccc5ccc6ccccc6c5c4c3c21,aaaaaa()l,1,6,1,1,0,0.1428571428571428,0,10,-5.32,-1.824,3.496,0.211,-43887.124,-43880.711,-43887.894,-0.77,6.413
hc_c42h24_0pent_2724,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5ccc6ccc7ccc8ccccc8c7c6c5c34)cc12,aaaaaala,0,6,1,1,0,0.125,0,10,-5.337,-1.821,3.516,0.22,-43887.536,-43881.133,-43888.338,-0.802,6.403
hc_c42h24_0pent_1912,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c3ccc2c3ccc4ccc5ccccc5c4c3ccc21,la(l)aaaa,1,4,1,2,0,0.2857142857142857,0,10,-5.382,-1.877,3.505,0.07,-43888.002,-43881.631,-43888.927,-0.924,6.371
hc_c42h24_0pent_2557,c1ccc2cc3c(ccc4cc5ccc6ccc7ccc8c(ccc9ccc%10ccccc%10c98)c7c6c5cc43)cc2c1,lalaaaaa,0,5,1,2,0,0.25,1,10,-5.369,-1.914,3.455,0.311,-43887.63,-43881.23,-43888.555,-0.924,6.4
hc_c42h24_0pent_1385,c1ccc2c(c1)ccc1c2ccc2ccc3cc4c(cc3c21)c1ccc2ccccc2c1c1ccc2ccccc2c41,aaala(a)a,1,3,1,1,0,0.1428571428571428,0,10,-5.299,-1.976,3.323,0.222,-43887.705,-43881.39,-43888.699,-0.993,6.316
hc_c34h20_0pent_353,c1ccc2cc3cc4c(ccc5cc6c7ccccc7c7ccccc7c6cc54)cc3cc2c1,llala(),1,1,2,1,1,0.6,1,8,-5.126,-2.22,2.906,0.106,-35537.861,-35531.594,-35538.964,-1.102,6.268
